Ray Number,Pos X,Pos Y,Pos Z,Cos X,Cos Y,Cos Z,Element,Event
68,-0.371853246484,29.8348099221,-0.103983233007,-0.0535540275958,-0.0313838713273,0.998071650108,14,REFLECT
68,-0.371853246484,29.8348099221,-0.103983233007,-0.0535540275958,-0.0313838713273,0.998071650108,-5,EXIT
69,27.1450220776,-8258.09883803,5639.46981136,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
69,22.4152040593,14.3555794396,-1.20298196546,-0.341807605798,0.217926639233,0.914152908726,72,REFLECT
69,22.4152040593,14.3555794396,-1.20298196546,-0.341807605798,0.217926639233,0.914152908726,-5,EXIT
70,0.58703563575,-8235.35422697,5672.8486971,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
70,-4.1215701594,1.54727019509e-16,57.47311601,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
71,6.2871341371,-8232.82704797,5676.55020815,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
71,1.57997326945,-1.77439965243e-16,62.8978145432,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
72,-24.1274502869,-8257.73781245,5640.04227446,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
72,-28.8567244449,13.7653928615,0.0180766125868,0.307870947287,0.209051021798,0.928177326862,112,REFLECT
72,-28.8567244449,13.7653928615,0.0180766125868,0.307870947287,0.209051021798,0.928177326862,-5,EXIT
73,18.6039757323,-8254.4885823,5644.7716742,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
73,13.8701314037,25.007853989,-0.702804570452,-0.235530562932,0.0454779180611,0.970802303713,43,REFLECT
73,13.8701314037,25.007853989,-0.702804570452,-0.235530562932,0.0454779180611,0.970802303713,-5,EXIT
74,29.9952933138,-8256.65473574,5641.58530175,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
74,25.2650746564,16.50039983,0.434715339727,-0.372370422268,0.190253768643,0.908374246738,58,REFLECT
74,25.2650746564,16.50039983,0.434715339727,-0.372370422268,0.190253768643,0.908374246738,-5,EXIT
75,9.13207772063,-8235.71525254,5672.3120618,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
75,4.42326550727,2.02659997129e-16,56.6903110796,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
76,-9.88053381645,-8254.12755673,5645.32502914,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
76,-14.6144739212,25.5363921588,-0.263670118105,0.136543413446,0.0281201904878,0.990234896947,89,REFLECT
76,-14.6144739212,25.5363921588,-0.263670118105,0.136543413446,0.0281201904878,0.990234896947,-5,EXIT
77,-22.7012294062,-8256.13325435,5642.394279,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
77,-27.4315152249,17.1393462021,1.1635976633,-0.000472389998554,0.826210377471,-0.563361508276,104,ABSORB
